wine_id,type,wine_name,country,region,varietal_name,winery,year,grapes_1_name,grapes_2_name,grapes_3_name,tokenized
3199750,red,niepoort doda ,portugal,dão,red,niepoort,2007,touriga nacional,tinta roriz,touriga franca,"['niepoort', 'doda']"
162324168,red,cabral de almeida & fonseca jardim de granito touriga nacional ,portugal,dão,red,cabral de almeida & fonseca,2017,touriga nacional,tinta roriz,touriga franca,"['cabral', 'de', 'almeida', '&', 'fonseca', 'jardim', 'de', 'granito', 'touriga', 'nacional']"
2312436,red,quinta da falorca t-nac ,portugal,dão,red,quinta da falorca,2010,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'falorca', 't-nac']"
160750013,red,cabral de almeida & fonseca jardim de granito terroir blend ,portugal,dão,red,cabral de almeida & fonseca,2019,touriga nacional,tinta roriz,touriga franca,"['cabral', 'de', 'almeida', '&', 'fonseca', 'jardim', 'de', 'granito', 'terroir', 'blend']"
15526694,red,carlos lucas 20 anos ,portugal,dão,red,carlos lucas,2012,touriga nacional,tinta roriz,touriga franca,"['carlos', 'lucas', '20', 'anos']"
158936421,red,quinta do covao reserva touriga nacional ,portugal,dão,red,quinta do covao,2015,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'covao', 'reserva', 'touriga', 'nacional']"
33351828,red,quinta da pellada alfrocheiro ,portugal,dão,red,quinta da pellada,2013,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'pellada', 'alfrocheiro']"
2015638,red,paco de santar vinha do contador dão tinto ,portugal,dão,red,paco de santar,2009,touriga nacional,tinta roriz,touriga franca,"['paco', 'de', 'santar', 'vinha', 'do', 'contador', 'dão', 'tinto']"
19351335,red,casa de santar dão reserva ,portugal,dão,red,casa de santar,2015,touriga nacional,tinta roriz,touriga franca,"['casa', 'de', 'santar', 'dão', 'reserva']"
167676049,red,taboadella villae tinto ,portugal,dão,red,taboadella,2020,touriga nacional,tinta roriz,touriga franca,"['taboadella', 'villae', 'tinto']"
4616738,red,quinta de pinhancos reserva ,portugal,dão,red,quinta de pinhancos,2013,touriga nacional,tinta roriz,touriga franca,"['quinta', 'de', 'pinhancos', 'reserva']"
170429045,red,textura textura da estrela tinto ,portugal,dão,red,textura,2020,touriga nacional,tinta roriz,touriga franca,"['textura', 'textura', 'da', 'estrela', 'tinto']"
149644080,red,casa de santar nobre tinto ,portugal,dão,red,casa de santar,2013,touriga nacional,tinta roriz,touriga franca,"['casa', 'de', 'santar', 'nobre', 'tinto']"
151171145,red,quinta das camelias garrafeira ,portugal,dão,red,quinta das camelias,2012,touriga nacional,tinta roriz,touriga franca,"['quinta', 'das', 'camelias', 'garrafeira']"
163279353,red,niepoort conciso tinto ,portugal,dão,red,niepoort,2017,touriga nacional,tinta roriz,touriga franca,"['niepoort', 'conciso', 'tinto']"
161133810,red,quinta dos carvalhais mélange à 3 tinto ,portugal,dão,red,quinta dos carvalhais,2019,touriga nacional,tinta roriz,touriga franca,"['quinta', 'dos', 'carvalhais', 'mélange', 'à', '3', 'tinto']"
32416527,red,quinta das marias garrafeira ,portugal,dão,red,quinta das marias,2015,touriga nacional,tinta roriz,touriga franca,"['quinta', 'das', 'marias', 'garrafeira']"
163602579,red,niepoort conciso tinto ,portugal,dão,red,niepoort,2016,touriga nacional,tinta roriz,touriga franca,"['niepoort', 'conciso', 'tinto']"
4651959,red,lemos dona georgina ,portugal,dão,red,lemos,2012,touriga nacional,tinta roriz,touriga franca,"['lemos', 'dona', 'georgina']"
26551537,red,quinta da alameda reserva especial tinto ,portugal,dão,red,quinta da alameda,2012,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'alameda', 'reserva', 'especial', 'tinto']"
4023730,red,lemos dona santana ,portugal,dão,red,lemos,2005,touriga nacional,tinta roriz,touriga franca,"['lemos', 'dona', 'santana']"
165574162,red,textura pura ,portugal,dão,red,textura,2018,touriga nacional,tinta roriz,touriga franca,"['textura', 'pura']"
36738732,red,quinta da pellada pape ,portugal,dão,red,quinta da pellada,2015,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'pellada', 'pape']"
168358494,red,textura pura ,portugal,dão,red,textura,2019,touriga nacional,tinta roriz,touriga franca,"['textura', 'pura']"
165488637,red,taboadella grande villae tinto ,portugal,dão,red,taboadella,2019,touriga nacional,tinta roriz,touriga franca,"['taboadella', 'grande', 'villae', 'tinto']"
165624199,red,antonio madeira vinhas velhas ,portugal,dão,red,antonio madeira,2019,touriga nacional,tinta roriz,touriga franca,"['antonio', 'madeira', 'vinhas', 'velhas']"
144850055,red,mira do ó druida ,portugal,dão,red,mira do ó,2016,touriga nacional,tinta roriz,touriga franca,"['mira', 'do', 'ó', 'druida']"
165127234,red,taboadella reserva alfrocheiro ,portugal,dão,red,taboadella,2019,touriga nacional,tinta roriz,touriga franca,"['taboadella', 'reserva', 'alfrocheiro']"
154954678,red,casa de santar vinha dos amores touriga nacional ,portugal,dão,red,casa de santar,2014,touriga nacional,tinta roriz,touriga franca,"['casa', 'de', 'santar', 'vinha', 'dos', 'amores', 'touriga', 'nacional']"
163841858,red,antonio madeira vinhas velhas ,portugal,dão,red,antonio madeira,2018,touriga nacional,tinta roriz,touriga franca,"['antonio', 'madeira', 'vinhas', 'velhas']"
162741495,red,antonio madeira a palheira ,portugal,dão,red,antonio madeira,2018,touriga nacional,tinta roriz,touriga franca,"['antonio', 'madeira', 'a', 'palheira']"
169643599,red,santar vila jardim reserva ,portugal,dão,red,santar vila jardim,2017,touriga nacional,tinta roriz,touriga franca,"['santar', 'vila', 'jardim', 'reserva']"
167360680,red,taboadella reserva jaen ,portugal,dão,red,taboadella,2019,touriga nacional,tinta roriz,touriga franca,"['taboadella', 'reserva', 'jaen']"
168186356,red,taboadella reserva touriga nacional ,portugal,dão,red,taboadella,2019,touriga nacional,tinta roriz,touriga franca,"['taboadella', 'reserva', 'touriga', 'nacional']"
164588887,red,quinta do covao reserva touriga nacional ,portugal,dão,red,quinta do covao,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'covao', 'reserva', 'touriga', 'nacional']"
165473956,red,textura textura da estrela tinto ,portugal,dão,red,textura,2019,touriga nacional,tinta roriz,touriga franca,"['textura', 'textura', 'da', 'estrela', 'tinto']"
159998988,red,antonio madeira a palheira ,portugal,dão,red,antonio madeira,2017,touriga nacional,tinta roriz,touriga franca,"['antonio', 'madeira', 'a', 'palheira']"
9147289,red,quinta da falorca touriga nacional ,portugal,dão,red,quinta da falorca,2012,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'falorca', 'touriga', 'nacional']"
165926699,red,raul a. riba d'ave cancela de abreu & riba d'ave tinto ,portugal,dão,red,raul a. riba d'ave,2017,touriga nacional,tinta roriz,touriga franca,"['raul', 'a.', 'riba', ""d'ave"", 'cancela', 'de', 'abreu', '&', 'riba', ""d'ave"", 'tinto']"
156596682,red,quinta das marias touriga nacional reserva ,portugal,dão,red,quinta das marias,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'das', 'marias', 'touriga', 'nacional', 'reserva']"
162822490,red,tavares de pina rufia tinto ,portugal,dão,red,tavares de pina,2019,touriga nacional,tinta roriz,touriga franca,"['tavares', 'de', 'pina', 'rufia', 'tinto']"
159127067,red,quinta da pellada tounot ,portugal,dão,red,quinta da pellada,2016,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'pellada', 'tounot']"
141586833,red,vinha de reis wine note ,portugal,dão,red,vinha de reis,2015,touriga nacional,tinta roriz,touriga franca,"['vinha', 'de', 'reis', 'wine', 'note']"
2981548,red,lemos dona georgina ,portugal,dão,red,lemos,2013,touriga nacional,tinta roriz,touriga franca,"['lemos', 'dona', 'georgina']"
149513940,red,pedra cancela amplitude ,portugal,dão,red,pedra cancela,2013,touriga nacional,tinta roriz,touriga franca,"['pedra', 'cancela', 'amplitude']"
156204414,red,quinta da pellada carrocel ,portugal,dão,red,quinta da pellada,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'pellada', 'carrocel']"
143143853,red,quinta da falorca noblesse oblige ,portugal,dão,red,quinta da falorca,2011,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'falorca', 'noblesse', 'oblige']"
48040916,red,ribeiro santo grande escolha ,portugal,dão,red,ribeiro santo,2014,touriga nacional,tinta roriz,touriga franca,"['ribeiro', 'santo', 'grande', 'escolha']"
158121225,red,antonio madeira tinto ,portugal,dão,red,antonio madeira,2017,touriga nacional,tinta roriz,touriga franca,"['antonio', 'madeira', 'tinto']"
156528640,red,mira do ó vidente ,portugal,dão,red,mira do ó,2017,touriga nacional,tinta roriz,touriga franca,"['mira', 'do', 'ó', 'vidente']"
159995845,red,opta grande reserva ,portugal,dão,red,opta,2016,touriga nacional,tinta roriz,touriga franca,"['opta', 'grande', 'reserva']"
146912564,red,quinta dos carvalhais único dão tinto ,portugal,dão,red,quinta dos carvalhais,2015,touriga nacional,tinta roriz,touriga franca,"['quinta', 'dos', 'carvalhais', 'único', 'dão', 'tinto']"
143105987,red,quinta da alameda jaen ,portugal,dão,red,quinta da alameda,2013,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'alameda', 'jaen']"
160175585,red,quinta do portal colheita red ,portugal,douro,red,quinta do portal,2019,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'portal', 'colheita', 'red']"
162994806,red,poças vale de cavalos ,portugal,douro,red,poças,2020,touriga nacional,tinta roriz,touriga franca,"['poças', 'vale', 'de', 'cavalos']"
1359570,red,casa ferreirinha reserva especial douro ,portugal,douro,red,casa ferreirinha,2007,touriga nacional,tinta roriz,touriga franca,"['casa', 'ferreirinha', 'reserva', 'especial', 'douro']"
3906796,red,quinta do fojo fojo tinto ,portugal,douro,red,quinta do fojo,2013,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'fojo', 'fojo', 'tinto']"
159868348,red,prats & symington (p+s) chryseia douro ,portugal,douro,red,prats & symington (p+s),2019,touriga nacional,tinta roriz,touriga franca,"['prats', '&', 'symington', '(', 'p+s', ')', 'chryseia', 'douro']"
155438520,red,quinta do vallado vinha da granja ,portugal,douro,red,quinta do vallado,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'vallado', 'vinha', 'da', 'granja']"
156154650,red,pacheca touriga nacional douro grande reserva ,portugal,douro,red,pacheca,2018,touriga nacional,tinta roriz,touriga franca,"['pacheca', 'touriga', 'nacional', 'douro', 'grande', 'reserva']"
141352799,red,quinta da romaneira reserva tinto ,portugal,douro,red,quinta da romaneira,2016,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'romaneira', 'reserva', 'tinto']"
158436444,red,pacheca lagar no. 1 reserva ,portugal,douro,red,pacheca,2017,touriga nacional,tinta roriz,touriga franca,"['pacheca', 'lagar', 'no', '.', '1', 'reserva']"
156103210,red,quinta vale d. maria tinto ,portugal,douro,red,quinta vale d. maria,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'vale', 'd.', 'maria', 'tinto']"
157067161,red,quinta do vale da perdiz cistus grande reserva tinto ,portugal,douro,red,quinta do vale da perdiz,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'vale', 'da', 'perdiz', 'cistus', 'grande', 'reserva', 'tinto']"
168509169,red,mapa grande reserva ,portugal,douro,red,mapa,2018,touriga nacional,tinta roriz,touriga franca,"['mapa', 'grande', 'reserva']"
161206994,red,100 hectares sousão ,portugal,douro,red,100 hectares,2019,touriga nacional,tinta roriz,touriga franca,"['100', 'hectares', 'sousão']"
160967811,red,montes ermos grande reserva tinto ,portugal,douro,red,montes ermos,2019,touriga nacional,tinta roriz,touriga franca,"['montes', 'ermos', 'grande', 'reserva', 'tinto']"
11082626,red,piorro grande reserva tinto ,portugal,douro,red,piorro,2011,touriga nacional,tinta roriz,touriga franca,"['piorro', 'grande', 'reserva', 'tinto']"
162928454,red,vicente faria animus tinto ,portugal,douro,red,vicente faria,2020,touriga nacional,tinta roriz,touriga franca,"['vicente', 'faria', 'animus', 'tinto']"
164599926,red,quinta da foz tinto ,portugal,douro,red,quinta da foz,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'foz', 'tinto']"
162937349,red,castello d'alba tinto ,portugal,douro,red,castello d'alba,2020,touriga nacional,tinta roriz,touriga franca,"['castello', ""d'alba"", 'tinto']"
157198789,red,quinta do cume flor do cume tinto ,portugal,douro,red,quinta do cume,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'cume', 'flor', 'do', 'cume', 'tinto']"
3855305,red,quinta do crasto vinha maria teresa ,portugal,douro,red,quinta do crasto,2013,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'crasto', 'vinha', 'maria', 'teresa']"
155506876,red,quinta nova de nossa senhora do carmo douro grande reserva referéncia ,portugal,douro,red,quinta nova de nossa senhora do carmo,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'nova', 'de', 'nossa', 'senhora', 'do', 'carmo', 'douro', 'grande', 'reserva', 'referéncia']"
155310552,red,quinta vale d. maria vinha do rio douro tinto ,portugal,douro,red,quinta vale d. maria,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'vale', 'd.', 'maria', 'vinha', 'do', 'rio', 'douro', 'tinto']"
148652732,red,niepoort douro turris ,portugal,douro,red,niepoort,2016,touriga nacional,tinta roriz,touriga franca,"['niepoort', 'douro', 'turris']"
11494797,red,brites aguiar tinto ,portugal,douro,red,brites aguiar,2014,touriga nacional,tinta roriz,touriga franca,"['brites', 'aguiar', 'tinto']"
17902142,red,niepoort douro turris ,portugal,douro,red,niepoort,2014,touriga nacional,tinta roriz,touriga franca,"['niepoort', 'douro', 'turris']"
19191981,red,quinta do vesuvio douro ,portugal,douro,red,quinta do vesuvio,2015,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'vesuvio', 'douro']"
2138259,red,niepoort douro robustus tinto ,portugal,douro,red,niepoort,2009,touriga nacional,tinta roriz,touriga franca,"['niepoort', 'douro', 'robustus', 'tinto']"
156953022,red,quinta do vallado reserva (field blend) ,portugal,douro,red,quinta do vallado,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'vallado', 'reserva', '(', 'field', 'blend', ')']"
161196599,red,quinta do vallado reserva (field blend) ,portugal,douro,red,quinta do vallado,2019,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'vallado', 'reserva', '(', 'field', 'blend', ')']"
6255341,red,quinta casa amarela elísio grande reserva ,portugal,douro,red,quinta casa amarela,2013,touriga nacional,tinta roriz,touriga franca,"['quinta', 'casa', 'amarela', 'elísio', 'grande', 'reserva']"
150391487,red,100 hectares vinhas velhas ,portugal,douro,red,100 hectares,2017,touriga nacional,tinta roriz,touriga franca,"['100', 'hectares', 'vinhas', 'velhas']"
3737911,red,niepoort douro omlet tinto ,portugal,douro,red,niepoort,2011,touriga nacional,tinta roriz,touriga franca,"['niepoort', 'douro', 'omlet', 'tinto']"
155568073,red,quinta vale d'aldeia grande reserva tinto ,portugal,douro,red,quinta vale d'aldeia,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'vale', ""d'aldeia"", 'grande', 'reserva', 'tinto']"
153122738,red,conceito tinto ,portugal,douro,red,conceito,2017,touriga nacional,tinta roriz,touriga franca,"['conceito', 'tinto']"
152135904,red,quinta dos poços grande reserva ,portugal,douro,red,quinta dos poços,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'dos', 'poços', 'grande', 'reserva']"
169708930,red,castello d'alba superior tinto ,portugal,douro,red,castello d'alba,2019,touriga nacional,tinta roriz,touriga franca,"['castello', ""d'alba"", 'superior', 'tinto']"
163436822,red,quinta da foz vinha da foz  tinto ,portugal,douro,red,quinta da foz,2020,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'foz', 'vinha', 'da', 'foz', 'tinto']"
156285908,red,bacalhôa quinta dos quatro ventos reserva tinto ,portugal,douro,red,bacalhôa,2018,touriga nacional,tinta roriz,touriga franca,"['bacalhôa', 'quinta', 'dos', 'quatro', 'ventos', 'reserva', 'tinto']"
168840599,red,mateus nicolau de almeida trans douro express douro superior ,portugal,douro superior,red,mateus nicolau de almeida,2020,touriga nacional,tinta roriz,touriga franca,"['mateus', 'nicolau', 'de', 'almeida', 'trans', 'douro', 'express', 'douro', 'superior']"
1381786,red,casa ferreirinha reserva especial douro ,portugal,douro,red,casa ferreirinha,2009,touriga nacional,tinta roriz,touriga franca,"['casa', 'ferreirinha', 'reserva', 'especial', 'douro']"
155129200,red,quinta da boavista vinha do oratório vinhas velhas ,portugal,douro,red,quinta da boavista,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'boavista', 'vinha', 'do', 'oratório', 'vinhas', 'velhas']"
166181235,red,quinta do vallado vinha da coroa ,portugal,douro,red,quinta do vallado,2019,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'vallado', 'vinha', 'da', 'coroa']"
161768560,red,wine & soul douro quinta da manoella vv tinto ,portugal,douro,red,wine & soul,2019,touriga nacional,tinta roriz,touriga franca,"['wine', '&', 'soul', 'douro', 'quinta', 'da', 'manoella', 'vv', 'tinto']"
157709153,red,carm maria de lourdes tinto ,portugal,douro,red,carm,2018,touriga nacional,tinta roriz,touriga franca,"['carm', 'maria', 'de', 'lourdes', 'tinto']"
160149469,red,ávidos ávidos ,portugal,douro,red,ávidos,2016,touriga nacional,tinta roriz,touriga franca,"['ávidos', 'ávidos']"
88397911,red,alves de sousa quinta da gaivosa vinha de lordelo ,portugal,douro,red,alves de sousa,2013,touriga nacional,tinta roriz,touriga franca,"['alves', 'de', 'sousa', 'quinta', 'da', 'gaivosa', 'vinha', 'de', 'lordelo']"
152472150,red,quinta do pôpa black edition tinto ,portugal,douro,red,quinta do pôpa,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'pôpa', 'black', 'edition', 'tinto']"
148291968,red,quinta da silveira reserva ,portugal,douro,red,quinta da silveira,2015,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'silveira', 'reserva']"
142338388,red,dona berta reserva tinto ,portugal,douro,red,dona berta,2016,touriga nacional,tinta roriz,touriga franca,"['dona', 'berta', 'reserva', 'tinto']"
144605799,red,quinta da rede grande reserva tinto ,portugal,douro,red,quinta da rede,2016,touriga nacional,tinta roriz,touriga franca,"['quinta', 'da', 'rede', 'grande', 'reserva', 'tinto']"
154883098,red,quinta dos frades vinha dos deuses reserva ,portugal,douro,red,quinta dos frades,2017,touriga nacional,tinta roriz,touriga franca,"['quinta', 'dos', 'frades', 'vinha', 'dos', 'deuses', 'reserva']"
159873880,red,maçanita tinto ,portugal,douro,red,maçanita,2019,touriga nacional,tinta roriz,touriga franca,"['maçanita', 'tinto']"
161342083,red,castello d'alba douro limited edition ,portugal,douro,red,castello d'alba,2019,touriga nacional,tinta roriz,touriga franca,"['castello', ""d'alba"", 'douro', 'limited', 'edition']"
156585480,red,quinta de la rosa douro red ,portugal,douro,red,quinta de la rosa,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'de', 'la', 'rosa', 'douro', 'red']"
16995745,red,quinta do cume selection ,portugal,douro,red,quinta do cume,2015,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'cume', 'selection']"
